LLK;parmB1;parmB2;parmB3;LIT_frg;POM_split;DOC_frg;DOC_lch;parmK1;parmK2;parmK3;parmK4;parmK5;parmK9;parmK10;la_2;la_3;sigma2Litter;sigma2Soil
-1720.0206262177342;0.6793874299955825;0.5591982802990769;0.7868731192881002;3.780749983866825E-5;0.829812590144394;0.22727872572983113;1.7205613370613614E-4;0.6691497705146177;0.00112713266800741;4.235037042055108E-5;0.8763130980784187;6.047514589951854E-5;1.0126156936052059E-5;5.478013841890005E-4;0.05003899361731657;0.014344174552091648;209.7027889743892;693.5662465301932
-1719.7151302155496;0.6852480007900358;0.5603586661965005;0.7577417946242012;3.7994833341508615E-5;0.8222370595997224;0.22357361150727467;1.7243407523285213E-4;0.6657129104286716;0.0011110317861894202;4.235787699551996E-5;0.8685051990565285;6.04223400916944E-5;1.0052048900664627E-5;5.481050110569394E-4;0.049912148656706574;0.014325898524103762;208.93839112196662;693.7434722494123
-1717.237028522397;0.6781134695989273;0.5905415718666163;0.7844130586583796;3.887897137657269E-5;0.8264910762900302;0.23987508762413398;2.0327390769524963E-4;0.6580568037679401;0.001100033681311194;4.3259982403319745E-5;0.8695824282096057;6.118616732596581E-5;1.0034621006451782E-5;5.466408466994246E-4;0.0502185340430134;0.014517510642494805;208.58247620389406;694.4467702670935
-1721.2496762083915;0.6701370032456883;0.585871317342466;0.7880442905185883;3.698818396878267E-5;0.8241255490265028;0.2278921924204192;2.1895903198191117E-4;0.6487771439886695;0.001126014894183132;4.419168873455587E-5;0.8688377226051067;6.219197166560268E-5;1.009727592111445E-5;5.465794745636331E-4;0.05024523698522612;0.014436126323127954;209.3890710557636;693.1217829092561
-1721.6493974340742;0.650574125566264;0.5892406140325036;0.7884566295680958;3.765506433126701E-5;0.8272982878937343;0.24534475068276623;1.6647523393957913E-4;0.6418036407639072;0.0011429702051132988;4.2917125342514494E-5;0.8687872430453019;6.0451069373026456E-5;1.0178297066956363E-5;5.459559789919947E-4;0.0502052533710241;0.014307588268139828;208.4473832538872;692.5440739844988
-1719.6827644340083;0.654215463715302;0.5955843778761745;0.767607465004181;3.656444329112376E-5;0.826569607660099;0.2413484173658717;1.9002836971962226E-4;0.6420135933460923;0.0011130318906504867;4.207997162486484E-5;0.8683133195953866;6.118797704383968E-5;1.0116387777599395E-5;5.467766053334769E-4;0.04934051301022158;0.014238497598216045;208.60289120092622;693.3102168027483
-1715.3566526409506;0.6903305862759386;0.5949449991973145;0.7889609646841149;3.009039991396977E-5;0.8292959815337211;0.23416602029910863;2.415617335488401E-4;0.6378826167407025;0.0011026910858217027;4.2412517915710766E-5;0.8671528431093596;6.062197057907982E-5;1.0151740944528072E-5;5.468617384936277E-4;0.04926954579161975;0.01414103137440493;208.69308859864535;691.6508768812648
-1717.3232117523894;0.6993108374216976;0.5944247478992312;0.7820561926087507;2.7829459863385524E-5;0.8280969718743529;0.2394106605867769;2.833076996532004E-4;0.6312721863836315;0.0011151516141087352;4.1528232560473537E-5;0.8672108032675594;6.051617908193449E-5;1.0174401552783845E-5;5.462973316566223E-4;0.05015304653173984;0.014145982117585571;209.9089897774675;691.2508671859426
-1717.3195489735265;0.653786348305862;0.5939525844133609;0.7839082105586056;3.4274865075126324E-5;0.8191952913102067;0.254610881989845;2.774316440433933E-4;0.6422646880923101;0.0011073896929880277;4.1779500981053335E-5;0.861553899687584;6.0167471083038465E-5;1.0047734270820006E-5;5.46317061926712E-4;0.05022508590911012;0.014290252483811846;208.74808834100827;691.4406653866438
-1721.4848842574813;0.6082177255595784;0.5802228689781669;0.7885526298774999;2.709804924279015E-5;0.815715389095777;0.2665831294029711;1.4788110429253903E-4;0.6316751902362693;0.0011163352226621316;4.01420837350813E-5;0.8612051432320166;6.046292538399904E-5;1.0027029892926351E-5;5.451574016445417E-4;0.05014818029217302;0.014539030496961263;206.03738300324503;691.4892065727299
-1721.8276413115548;0.6639438427921335;0.5461210251071713;0.7613927925970124;3.1228936778544154E-5;0.8093942963850781;0.27338313430059574;1.7391623410739843E-4;0.637781091873295;0.0011083187893440372;3.939566057414555E-5;0.8603423966235181;6.104676344896609E-5;1.0003810257611272E-5;5.455092555802031E-4;0.0496912579837884;0.014373998056972242;205.782904244185;693.3413363748216
-1721.141704364416;0.6093154588705533;0.5804374232852932;0.7878403556307549;2.7178677946017615E-5;0.8052460562126119;0.24977149261850207;1.882832029924158E-4;0.6416492303562864;0.0011075562385837966;3.97817850005644E-5;0.8598535679995056;6.043458935044759E-5;1.0061581150794721E-5;5.463939954711053E-4;0.049919310308902565;0.014625086799949389;204.58440363173403;694.1740487310344
-1721.4175300598197;0.6042132170759291;0.5843973468500362;0.7617525671209607;3.9297834229554604E-5;0.8071250706469372;0.2504220939257685;2.462901626290885E-4;0.6338565788168272;0.00110167623074449;4.056577583004874E-5;0.8607424989858268;6.040291368984606E-5;1.0042748437406217E-5;5.48438910284322E-4;0.04965598876979202;0.014623714468969503;204.4515491096574;693.719261107911
-1717.3670524805784;0.6692116438880796;0.5936834506565871;0.7706907431339136;3.4894008475315686E-5;0.8022971698213832;0.24473877165718913;1.8749124833077318E-4;0.6281097003482131;0.0011050271315079171;4.056192146361615E-5;0.8610378854738576;6.011096247815704E-5;1.003620058578668E-5;5.469600738500127E-4;0.04901590325320144;0.014541055801467606;204.86986257871186;694.1244661384176
-1720.2166522062316;0.6965104147537319;0.5744524947632671;0.7546399866495275;2.7817621399081854E-5;0.7968389206270402;0.22600026848745774;2.1532846632530718E-4;0.6330777641649677;0.0011070188360697867;4.129484101765022E-5;0.861293785440336;6.056047053519216E-5;1.0030407140702925E-5;5.475658524163623E-4;0.04938215589806173;0.01458623098626746;204.33013899773545;695.9138703003298
-1721.8932539437878;0.6954719857022553;0.596463756958372;0.7203003557549131;4.071667982309263E-5;0.8013172399556321;0.22479771328418996;3.070220724544502E-4;0.6346407664803229;0.0011103508441393782;4.176300117827571E-5;0.8602414153339276;6.012902321276287E-5;1.0075711857139181E-5;5.466449331625266E-4;0.04967568591543401;0.01443117905891549;201.42679024387812;697.173713693213
-1725.440308815317;0.6425394930744923;0.506189379087657;0.7556333604845911;4.363288580672915E-5;0.8069731117434576;0.20299450649469647;3.518611764885674E-4;0.6414941493500831;0.00110616859209538;4.426221342268798E-5;0.862046267968854;6.014444254399372E-5;1.0082906157025656E-5;5.478102098453474E-4;0.04968766216056485;0.0144359555083389;202.2213363513692;694.8559987616558
-1720.055696563747;0.6858138554217084;0.5979641427672665;0.730744065487724;3.2762269504162316E-5;0.8075937862071846;0.20629414843860255;3.3498469731027834E-4;0.6432519196176983;0.0011052528211908722;4.57350348847017E-5;0.8647663960250657;6.038231042459996E-5;1.0098458037914267E-5;5.477076971552758E-4;0.04995559978127885;0.014494710982029315;203.24229549104388;694.326316597587
-1724.839577141662;0.6279505969471095;0.5676552830410619;0.7762311412499883;2.5869833910112895E-5;0.8124949234034923;0.2255055696563724;3.7579452839467246E-4;0.6459361986178079;0.0011106336340676768;4.364219864055679E-5;0.8676666176444275;6.116130497548239E-5;1.0131950343067245E-5;5.48105391645807E-4;0.04957808670996125;0.014416585622738436;203.6507233079078;693.0577277866928
-1720.5647095772595;0.6178795802278637;0.5802189903132988;0.780077525383237;3.128226713371705E-5;0.8152797836883362;0.2382471558863836;3.544106588586174E-4;0.647539194795201;0.0011053865966047895;4.4485651785334674E-5;0.8642370766425973;6.054647752255163E-5;1.0140237372789032E-5;5.482338209143196E-4;0.049495869884027634;0.014191624930044205;201.5847914311659;693.2413050153016
-1719.156444088264;0.6720568083098885;0.5820059542021518;0.7730695447600859;2.7876223666899264E-5;0.8127270767259258;0.23906978828450265;3.577937155184421E-4;0.6442586075950159;0.0011068485679778639;4.4807914719324055E-5;0.8611119478854762;6.02010498251794E-5;1.0075648561713846E-5;5.483070794827301E-4;0.049131447240957506;0.014329910565139457;201.63708626156912;693.8979199219613
-1718.1491847138204;0.6950549643480536;0.5610505664764178;0.7844488417536152;2.971172975883432E-5;0.8113304876739443;0.26062734686284045;3.582879451167822E-4;0.6512091231191661;0.0011061728564457662;4.578261617166742E-5;0.8647019566824825;6.044474712656671E-5;1.0051306313682541E-5;5.4874677759812E-4;0.04866047309270875;0.014400452012305803;201.6544989460795;694.1662229587816
-1716.1241411554008;0.6748642587529491;0.5956400433470008;0.7794765760986156;3.531777194663591E-5;0.8144694165292184;0.27966906728170515;2.4097916428645014E-4;0.6410577169602745;0.0011025606726286147;4.6203868831125715E-5;0.8645913250255166;6.005472580612551E-5;1.0045361243085658E-5;5.503807518062636E-4;0.04833695411683624;0.014701227889713332;204.61560232256548;693.7021947093535
-1720.2302576468007;0.6798607537009977;0.573894693534987;0.785613123294671;3.421926401155103E-5;0.8158495691927916;0.27529123601130484;2.669983476608285E-4;0.6453225401528717;0.0011266912315342431;4.6305761332757E-5;0.8660950737229197;6.10011376760146E-5;1.0113008680386753E-5;5.506777679879317E-4;0.04857934700448958;0.014710135955885413;206.58947119241193;692.7490629192071
-1722.628695098959;0.609960749485261;0.5777380525022624;0.761103185239545;3.8142746757291754E-5;0.8223788318405336;0.2678639762165456;2.546446069068378E-4;0.632786319645313;0.0011102416444935578;4.714008845770827E-5;0.8682201865497899;6.111618960321417E-5;1.0044135294462937E-5;5.493577035067409E-4;0.04824211055709743;0.01496913337639652;206.08064139004782;692.4600835146604
-1717.8346350618365;0.6927095335322759;0.5950873275141694;0.770702272852647;3.10584644603419E-5;0.8236749837456702;0.2527522956540646;2.59001178352745E-4;0.6346538848207787;0.0011066051492271498;4.7404529725049275E-5;0.8637161508651695;6.144941422380131E-5;1.00148893583327E-5;5.48620070808574E-4;0.048806351141516435;0.015122816553470298;205.50224979524015;692.4473608745108
-1718.2312447669253;0.6204621867424702;0.5940977966272948;0.7732918227157184;3.65212186061511E-5;0.8259030652075547;0.24394232814783487;2.744591098847871E-4;0.6403810364212332;0.001100596053021695;4.6193490622221536E-5;0.8663632528104568;6.010667457123751E-5;1.0088199002257727E-5;5.485556609183903E-4;0.049246595864177754;0.014985731321414704;205.39746225589806;692.6177194891897
-1721.5643191610445;0.6052898868776578;0.5736988833821731;0.7768226250673516;2.778159056396257E-5;0.8208575427783616;0.2500011569764298;2.6996657619352064E-4;0.6367961884508595;0.0011041204417530457;4.339269298011459E-5;0.8687619462812456;6.0200926117997455E-5;1.0140935707428083E-5;5.492406244326914E-4;0.049946396162274115;0.015013788280674937;204.99973429038687;692.5247058350759
-1717.8207643590333;0.6734249440409071;0.5879084651873392;0.7838589885246539;2.8555686590372644E-5;0.8299459419945265;0.2693921362971827;2.462556266311191E-4;0.6405317779453201;0.001111752273408786;4.348332706023801E-5;0.8702222286388611;6.0675536155571686E-5;1.0201850794156898E-5;5.490283077800461E-4;0.049832569305250575;0.01504798168198364;205.21550998963608;692.7629838828376
-1724.6715236308587;0.6362471715846538;0.5808638911133954;0.758828452191007;4.144360681523379E-5;0.8218435675738383;0.2669584126557277;2.3049698096454252E-4;0.641100375378309;0.0011349834737718772;4.5477839597132377E-5;0.8688742090474243;6.0316540340872716E-5;1.0266661550644177E-5;5.49104287141419E-4;0.04980242220205576;0.015095866933102886;203.5284619844743;691.3871629710225
-1714.4625897787328;0.698124482683384;0.5820297770508173;0.7890976887883294;3.395983963752605E-5;0.8279644599715775;0.2785517754736815;1.552182116555059E-4;0.6411255121623283;0.0011005197592475879;4.5026230268232723E-5;0.8676669408280174;6.033405358664884E-5;1.0367184655697643E-5;5.489369709563134E-4;0.049143316515945556;0.015185071497034165;204.1487237783781;690.85933912528
-1718.277153072542;0.658646938665026;0.5297371179522958;0.7828125433981783;3.270282911270181E-5;0.8291311910286133;0.3064226201392998;9.422186211947457E-5;0.645872139914065;0.001102165042047527;4.709117497135027E-5;0.8724634727253764;6.0254832735495146E-5;1.0348689417659708E-5;5.486799866380751E-4;0.04996820398736338;0.015245636916839824;204.75600558798558;692.1729941594582
-1718.9482199278716;0.6746432890879576;0.5827115273045883;0.7890171718061361;3.8942987476055075E-5;0.8280622704533562;0.3263949115189887;1.2833606445583517E-4;0.6390647467622748;0.0011210264524165177;4.7024845454901186E-5;0.8691336863502596;6.06479751252024E-5;1.0374764038653111E-5;5.485633589187091E-4;0.05071395919850924;0.015197587544322853;206.22021929626595;692.9328905369537
-1719.7614315035548;0.6287232720970672;0.5980208763941098;0.7691335539950478;3.497769871800597E-5;0.8294716225527339;0.314274864509451;1.999314191811593E-4;0.6263587090454201;0.0011191426849990157;4.8846281232535645E-5;0.8703981781756323;6.027496974446385E-5;1.0392694014260528E-5;5.477063717199632E-4;0.05103513891388391;0.015154435966769046;204.21400287533598;692.8987546575912
-1720.9125657154198;0.6853812096588962;0.5061582534649606;0.7746319522261196;3.859098550124122E-5;0.8275136217564647;0.31741479490801766;1.8215029138334243E-4;0.6230968073223637;0.0011096852955115835;4.92757753043846E-5;0.866623497851231;6.0601416639088496E-5;1.0395475561680245E-5;5.473133707465247E-4;0.051124602652125484;0.01518235555971169;203.45354678795564;692.2188719466056
-1720.4086291235383;0.6864631227303953;0.5970042054740093;0.7828174068326788;3.6871121729866265E-5;0.8281064323331709;0.28988203023985976;1.1240056497592262E-4;0.6256600689225654;0.0011333804097958553;5.006654456009984E-5;0.8615708342791428;6.185375285355647E-5;1.0431247996341728E-5;5.465996250048512E-4;0.051298612603821035;0.015348744443154596;206.61336837107345;692.2756455633654
-1721.1434852785303;0.6531976397245167;0.5622531965141155;0.782300376629355;4.297959670504044E-5;0.8289685762249835;0.28112490923097644;8.883933907989347E-5;0.6194541565911121;0.0011013993345408517;4.799489542875143E-5;0.8587244204572303;6.215797012126471E-5;1.0414901389025308E-5;5.474143240150396E-4;0.0517844082969812;0.015163484859130764;206.582769976241;692.7726793742438
-1721.6918847932338;0.6754427904565143;0.5193400327817134;0.784418512779416;3.814759075205776E-5;0.8284706521695476;0.29323135439458475;7.795908896100862E-5;0.6098687434030612;0.0011132271540267636;4.6859977053615714E-5;0.8607941752272404;6.203125820740801E-5;1.0419929892387048E-5;5.474552859069811E-4;0.051150052366013964;0.015335189135212158;204.00494671186274;692.4741350581636
-1717.69172277744;0.6677888070584184;0.5771909574460088;0.7772602533202889;2.8197644657978185E-5;0.8258536320436468;0.3175563044012691;5.733996061853126E-5;0.6006245051687588;0.0011124412078205343;4.488939659134225E-5;0.8604573231755379;6.0102431827767E-5;1.0491990801824381E-5;5.463948373771358E-4;0.051355474980371296;0.015226538178644434;207.05535789246514;692.2542157016475
-1717.1207981270006;0.6978138845251963;0.5917913432729683;0.7663568397677664;2.6110438276208E-5;0.8192832422993241;0.34718894254664673;7.860513771073185E-5;0.5941710643000175;0.001101883320832954;4.4680502981569344E-5;0.8630492121341907;6.053980688446652E-5;1.0467671198741799E-5;5.472843615599968E-4;0.05133733230331738;0.01511017037938128;205.31537374206695;690.211670571835
-1718.5664266681624;0.6850762227162098;0.5732283303978507;0.7737229133214278;2.7405117925708626E-5;0.8197767108380765;0.3518686933024787;1.6801843764571505E-5;0.5835803636630376;0.001108918342582094;4.3380133154811106E-5;0.8654574376714963;6.108952365748657E-5;1.0365534941119447E-5;5.482225760767271E-4;0.05162009955912283;0.015201059473321569;206.54979699295907;688.5832216542478
-1720.3535549804105;0.6755438772224396;0.5600657454923497;0.784658399138932;2.612067270429968E-5;0.8157285817227415;0.33427850240511514;1.6290749878791523E-5;0.5814809042764153;0.0011153000942932254;4.364046820827746E-5;0.8638438453019317;6.123657239824582E-5;1.0386532375149661E-5;5.490355959693519E-4;0.05170367688473639;0.01525569491251189;207.12371658932915;688.766926756679
-1715.3430144639824;0.6813668314896415;0.591819266259507;0.787698434321901;3.192088637244664E-5;0.813429453233411;0.3244625037401467;1.279272544512354E-4;0.5859515061160071;0.0011040622148193954;4.493970031066178E-5;0.8667353010803753;6.0265222956124916E-5;1.036318995264512E-5;5.491933988728469E-4;0.05163414089357273;0.015407365488052096;207.68516341001626;689.5396216657267
-1720.509726607255;0.6619826294435661;0.5875872989801628;0.7831706552530571;3.360255535305821E-5;0.8095593530105043;0.31849039214314423;1.7098909638930184E-4;0.5862300632597137;0.0011372970901718112;4.698913262134589E-5;0.8607776757069868;6.027681778817316E-5;1.042748724990119E-5;5.50625224691983E-4;0.05148407708496222;0.015460391891475182;208.25515090659638;687.7315637968609
-1725.6853931294663;0.645526157465375;0.5256032997215518;0.7596480949429143;4.383449356065917E-5;0.8085467482198778;0.3150947483071454;1.6897923467072131E-4;0.5795103039070394;0.0011080967868459682;4.697536553711275E-5;0.8597274610291419;6.190378055872908E-5;1.0314551401245552E-5;5.511451503507083E-4;0.05106172566539479;0.015607170107492845;206.63878860627923;688.3235700410821
-1718.0193913280812;0.6676286518867341;0.5685758133321337;0.7888839277933936;2.7831694736866653E-5;0.8098983388189716;0.29298706154789905;1.2383555833017E-4;0.5781866569848458;0.0011027764374571267;4.6738680797280616E-5;0.8589531376575766;6.058745749553826E-5;1.0322026228544871E-5;5.509110901736514E-4;0.05084206131503465;0.015750363620379567;207.68990057161824;687.7766163286998
-1720.2990556292343;0.692882850583569;0.5658880245713332;0.7814038517610898;3.757890997151206E-5;0.8086551191697398;0.29877191918063767;1.7439918024383068E-4;0.5808619215535322;0.0011180358199286624;4.826005530694526E-5;0.852105787022145;6.157751149318889E-5;1.0362190650886613E-5;5.499923216173627E-4;0.05057318223936328;0.015873872071600827;205.40883786270282;687.243636733004
-1721.6581258124816;0.6196091372267888;0.5875655046808484;0.7509724450408833;3.117186112842131E-5;0.8045529259147495;0.28811240848838515;2.2329974027319053E-4;0.5829265811564518;0.001102893826703037;4.8317494502388356E-5;0.8555307281487619;6.053370498107567E-5;1.0428622233611111E-5;5.495842477476425E-4;0.05019063487523285;0.01591446450393813;204.98993164026086;688.1419506721601
-1722.5083912852476;0.6055912851614187;0.5518599516218365;0.7719206056844341;3.3216283825793E-5;0.8014358710402419;0.2903672226047685;1.4797715261124163E-4;0.5738556044562894;0.0011008012341881654;4.981411282943974E-5;0.8580045036266788;6.109764814858302E-5;1.0364252541190145E-5;5.505798562981744E-4;0.050504692581415114;0.016006754109603463;207.53025179757964;687.9696403817724
-1716.6548109002597;0.6678350360238408;0.5958994686887098;0.7891614863957285;3.889539633785516E-5;0.8044670114083374;0.29668652118504885;4.51863216606715E-5;0.5765057921175919;0.001101120833326598;5.190201123573891E-5;0.857680181449416;6.066281599105723E-5;1.0313000803673482E-5;5.506758631348665E-4;0.049911908675824186;0.015912691550846722;208.4738183300049;688.8892833409342
-1718.129542529146;0.6786604162678278;0.5889943562167762;0.7528258845220324;3.113080223550737E-5;0.8040767006122441;0.3072327987416055;9.609210527428477E-5;0.5790703357126632;0.0011034608546920286;5.062825767602791E-5;0.8614155895096278;6.0395883283295816E-5;1.0279456318459306E-5;5.500253133880146E-4;0.0490088508033367;0.016009793362146207;209.17996145511242;687.8611858923763
-1717.5946209049314;0.6767442162062838;0.5920917994264453;0.7757791983577258;3.174176927828826E-5;0.8053255334887105;0.2857084832780234;8.181069611182539E-5;0.5743492319670748;0.0011053033250933994;5.069254667474983E-5;0.85476334340383;6.115991944015876E-5;1.0259223940101134E-5;5.498876850278869E-4;0.0498855650311881;0.015894584340040683;212.09439260962486;688.0013442037186
-1721.0465004101657;0.6791054933462806;0.5906891831624629;0.7718653009665623;2.3755131931287044E-5;0.8090973431610475;0.28563271053254224;1.404688815378618E-4;0.5840230669858509;0.0011224574827237268;5.161272321693305E-5;0.854282813695637;6.0317384281750706E-5;1.0180463447545323E-5;5.498639540862483E-4;0.04959770050650206;0.015988448390798583;210.91908995927457;688.2972214648546
-1720.2044502446809;0.6646986546919853;0.5946667950555181;0.7582501506397749;3.7832292751700126E-5;0.8052932682907397;0.2664157279306162;1.2555673462715528E-4;0.5923629513880639;0.0011135579715642549;4.966712602536118E-5;0.8531299367529932;6.0979688827760436E-5;1.0157562889210174E-5;5.49467934700687E-4;0.04938332041407562;0.015892063482211838;209.43322053711844;688.1609625453681
-1715.701613312219;0.6648523939600539;0.5884507768818877;0.7871610278735338;2.8253748498834E-5;0.8109775208248;0.2870337441294225;2.447960994173882E-5;0.5957969409581215;0.001101459611630376;4.9788523144648496E-5;0.8537657219364818;6.006307235016519E-5;1.0119227906445036E-5;5.484261725892345E-4;0.04945279239889926;0.01580166107195266;209.29755693156363;690.3087311777987
-1717.271587014306;0.6985561565212501;0.5976846913302363;0.7431659744063962;3.1093482064450744E-5;0.811842311158837;0.29464438602412285;6.550973152055604E-5;0.6072577019450222;0.001106811106226663;4.9661918890441437E-5;0.8514215165015816;6.0211910299641015E-5;1.010693639607646E-5;5.506502604144421E-4;0.04958525224590032;0.015580453717575991;208.4379938390075;690.1775305733772
-1716.85325068638;0.6818350856723366;0.5753584234892273;0.778269283797039;3.046824942635388E-5;0.8087599740021143;0.29252235684842176;8.189459196382218E-5;0.6119303253765429;0.0011069429726508434;5.0716064534797015E-5;0.8535408164522402;6.026474148922722E-5;1.0135141564442832E-5;5.499249017088E-4;0.04977380988854384;0.015641716989894104;206.50504224819713;690.7043534050558
-1716.4273652328573;0.6680357722017983;0.5904078589884496;0.7880381807489454;3.7446582561596036E-5;0.8061026324370864;0.3308169342913784;2.265884215464808E-5;0.6160318699669236;0.0011026031931847093;5.05508606392204E-5;0.8536519575850738;6.059999045933415E-5;1.0185591636025141E-5;5.506915472440993E-4;0.0495885594217881;0.015684667465832622;205.060916448772;690.7626539949478
-1719.800005030369;0.6229677607009411;0.5859310562149286;0.784268657446025;3.163476138687029E-5;0.805628503362181;0.30440209933344686;2.6198969000796478E-5;0.6128950936356213;0.0011083711966152104;5.1346194759597114E-5;0.8540464352482168;6.153539289982354E-5;1.009939578569428E-5;5.51599318421785E-4;0.04985508875022852;0.015647821650213483;204.1018990635888;690.0014765819059
-1723.1323126384939;0.606695751886613;0.567776599964443;0.7676045710341871;4.314357024507812E-5;0.8079683226066231;0.28305730032084353;2.467795804636945E-5;0.6084395713766024;0.0011144096012235935;5.1743828446415854E-5;0.8520881938586973;6.025249873964185E-5;1.0038638250222379E-5;5.51739152414624E-4;0.049951356792556884;0.015411137242564942;204.7165085037297;689.0392958289476
-1720.9346776785455;0.6888391580705548;0.5745080706238747;0.7722121138895884;4.2633000189440474E-5;0.8035934675859203;0.2888184276290761;7.671405840698428E-5;0.6107098448033912;0.0011152603967406196;5.2165044755345574E-5;0.8519167004513075;6.078586127064763E-5;1.005306743782939E-5;5.514532887128642E-4;0.04995894919733649;0.015434685490159361;206.22427616314545;689.1818715065084
-1715.4737902975353;0.6990832895197031;0.5887809436302935;0.7831681125025683;3.48323280309367E-5;0.7965333360121094;0.26381034255225183;6.510030077754994E-5;0.6092654736707518;0.0011023625610899978;5.102219183032572E-5;0.8524266905066358;6.05093459111057E-5;1.0012368021824566E-5;5.514852971822364E-4;0.05028918159975661;0.015591936884349903;205.33064943800255;689.0624015921892
-1722.7758738414238;0.6353785072637609;0.5824937575905536;0.7625597153863322;3.825877937238727E-5;0.8043012293117282;0.2708026051647019;7.80372736440752E-5;0.6028266167074233;0.0011334512332119675;5.050400477792236E-5;0.8463845301363454;6.0142720801254324E-5;1.010459384591642E-5;5.516330722982282E-4;0.04989454725872603;0.015634238194449788;207.31584832520724;688.5003545916901
-1717.4496843679556;0.6417331138367492;0.5940043064957456;0.7804396644277559;3.425862065262582E-5;0.8061003970638106;0.23964124357171776;1.641279597894546E-5;0.6097432133790914;0.001107980289725936;4.9106601297591126E-5;0.8457447957941157;6.049495742072845E-5;1.0090684268546703E-5;5.522213518444367E-4;0.049867037453380655;0.015582222340985098;204.87642838345388;687.037911341081
-1715.6332435005318;0.6861193726931726;0.5836099726294817;0.7857510251310584;3.214578029603131E-5;0.8040042987604827;0.2549026583990844;4.414378966940651E-5;0.6108981100544059;0.001107186063987131;4.982478459908571E-5;0.8483411310515699;6.0282555513607895E-5;1.0091474412800172E-5;5.510303382217215E-4;0.05060524980335506;0.015859039708254887;203.3966547723036;687.0549340340543
-1717.7376871556128;0.6902251598778033;0.5946787740344976;0.7573722639756295;2.6744508422199906E-5;0.8109044262514953;0.24854736991069024;2.0450606031562592E-5;0.6154910824749161;0.0011102644801141439;5.013663225858809E-5;0.8490675396172326;6.025223413728967E-5;1.0206721768792677E-5;5.504514127993421E-4;0.05071588649434649;0.0159458437215691;202.34125734542351;687.5637956132651
-1716.6606744710853;0.6957165757419324;0.5771209363058347;0.7898071951110125;2.8286417445102082E-5;0.8168276716723352;0.2382404665196534;7.854092158581347E-5;0.6184101037013338;0.0011157667165917627;5.11624694503984E-5;0.8456876311852229;6.0599919428191236E-5;1.0176001552780188E-5;5.517777789583493E-4;0.051043264490320484;0.016087366998506183;201.75074414596992;688.6879136531996
-1720.034837733912;0.6809199468332499;0.5525112650659367;0.7799208887625019;2.8612089497058446E-5;0.8112240386661226;0.228681052635087;9.417816567510572E-5;0.6190796848214033;0.0011093702207899967;5.0368129148621975E-5;0.8431454348666205;6.147619575093622E-5;1.0110868035123947E-5;5.526126217918478E-4;0.051199156587463567;0.016160514560799415;203.2860675030875;687.5513084008386
-1718.5572342098285;0.6533489718165695;0.5652808525961525;0.7758956054453031;3.374285694982933E-5;0.8136040608673258;0.22940776109877237;8.79234441936013E-5;0.623970420645983;0.001112301988162829;5.00215003669483E-5;0.8420713333692701;6.011909896173771E-5;1.0090543504201675E-5;5.532787599027752E-4;0.05124711434332976;0.016128060305195962;201.77010787443345;687.9299019034398
-1717.2837869933828;0.6590098225921835;0.5914273774046063;0.7805626000277611;3.276974900925941E-5;0.8146821180675341;0.2230649781064008;1.569203624918872E-4;0.6284523908417227;0.0011126705648054362;5.049408149081182E-5;0.8469005044453068;6.014423904135214E-5;1.014987663510261E-5;5.53314883328545E-4;0.05197737447405138;0.016141910950686192;202.543832087845;687.4516889013707
-1719.138005752318;0.6839469517497028;0.5755452367069571;0.7894337857815562;3.486776949685029E-5;0.8089186879871924;0.22539780674522217;1.2503813851385274E-4;0.6273346896478205;0.0011166815423249916;5.1560000770869365E-5;0.8464532361127058;6.181711424960254E-5;1.015634822382514E-5;5.53569355936679E-4;0.05237098856539135;0.016196472313494848;202.27931713720864;687.4998034015799
-1719.8195557923302;0.6760919763653689;0.573432574596974;0.7837863294806829;2.998339453709492E-5;0.803464672961826;0.2251798015335201;8.106984949654424E-5;0.6276482164233449;0.001113700436835439;5.129710071571489E-5;0.8447473491405396;6.193460158506271E-5;1.0102883443487101E-5;5.53548509069989E-4;0.052668703359070215;0.016180979381843208;202.47731276321457;686.913738953214
-1719.3945043154781;0.6765276413118626;0.5692664102753946;0.7843511881972705;2.9025748545552478E-5;0.8041158090854795;0.2539873681564445;1.861661354801714E-5;0.6227572476076358;0.0011158233866417982;5.288520925377864E-5;0.8454367484558777;6.156420726803418E-5;1.0002352640334963E-5;5.52680396185521E-4;0.05254973063889406;0.016352314921078012;200.3796287469352;686.148481212505
-1718.0149495464036;0.680555422049488;0.5846627030339477;0.7773862784892515;3.3594430681169775E-5;0.7998155404265889;0.24025469844475716;6.818212811159122E-5;0.6237256177547273;0.00111872319914779;5.242584190333992E-5;0.8478682571795811;6.045511350564756E-5;1.005757406266954E-5;5.526257260282331E-4;0.05221974324005057;0.01666788466051337;201.1228261640175;685.0960389431707
-1716.6574542879048;0.6912581553131585;0.5777953268437213;0.7808460308068234;3.302967689267491E-5;0.7997554952761154;0.244397939499745;1.2726434139716998E-4;0.6289235810069337;0.0011046679906969606;5.1435368046604144E-5;0.8507640105702974;6.066147028364886E-5;1.0126877502908235E-5;5.534629438371639E-4;0.05139325947923463;0.016748401121912962;201.619337508576;684.2334684101545
